wavelength,A18,A24,A28,D50,D55,D65,D75,D95,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,FL3.1,FL3.2,FL3.3,FL3.4,FL3.5,FL3.6,FL3.7,FL3.8,FL3.9,FL3.10,FL3.11,FL3.12,FL3.13,FL3.14,FL3.15,L-B1,L-B2,L-B3,L-B4,L-B5,L-BH1,L-RGB1,L-V1,L-V2,L-1,L-2,L-3,L-4,L-5,L-6,L-7,L-8,L-9,L-10,L-11,L-12,L-13,L-14,L-15,L-LIFX-R,L-LIFX-G,L-LIFX-B
356,2.14768e-05,0.000186742,0.000515022,0.00230552,0.00281556,0.00455873,0.00581177,0.006193,0.000502425,0.000320078,0.000224835,0.000160869,0.000505272,0.000287747,0.000693157,0.000328672,0.00024379,0.000594347,0.000487211,0.000513951,0.000107355,0.000260075,0.000298017,0.000291406,0.000327768,0.000398831,0.000405735,0.000447537,0.000403663,0,0.000412245,5.58898e-05,6.29934e-05,9.02715e-05,0.00531257,0,0,1.35458e-20,0,0,0,0,2.64715e-06,2.46793e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,2.25524e-05,0.000193035,0.000528384,0.00228418,0.00280623,0.00450482,0.00573936,0.00614343,0.000528851,0.00033679,0.000236478,0.000169018,0.000531731,0.000302655,0.0007294,0.000345816,0.000256533,0.000613974,0.0005033,0.000530923,0.000115375,0.000279536,0.000327905,0.000298588,0.000339069,0.000411965,0.000419134,0.000462317,0.000416993,0,0.000425858,6.13032e-05,7.04432e-05,9.9875e-05,0.00537562,0,0,1.35909e-20,0,0,0,0,2.77272e-06,2.59479e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,2.36745e-05,0.000199496,0.000541994,0.00226114,0.00279739,0.00444924,0.00566319,0.00610388,0.000555847,0.000353852,0.000248357,0.000177317,0.00055875,0.000317864,0.000766406,0.000363317,0.000269544,0.000631967,0.00051805,0.000546482,0.000123523,0.00029931,0.000358857,0.000305812,0.000350542,0.000425265,0.000431417,0.000475865,0.000429213,0,0.000438338,6.68988e-05,7.82227e-05,0.000109851,0.0054351,0,0,1.36322e-20,0,0,0,0,2.90212e-06,2.72591e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,2.48448e-05,0.000206127,0.000555854,0.00225898,0.00280726,0.00443291,0.00563738,0.00611692,0.000583405,0.000371257,0.000260466,0.000185759,0.000586321,0.00033337,0.000804163,0.000381169,0.000282819,0.000648397,0.000531517,0.000560689,0.000131795,0.000319387,0.00039083,0.000313077,0.000362187,0.00043873,0.000442633,0.000488236,0.000440372,0,0.000449734,7.26691e-05,8.63181e-05,0.000120184,0.00549109,0,0,1.36699e-20,0,0,0,0,3.03541e-06,2.86135e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,2.60649e-05,0.000212932,0.000569967,0.002291,0.00284663,0.00447991,0.00569374,0.00620686,0.000611516,0.000389001,0.000272802,0.000194342,0.000614435,0.000349165,0.000842658,0.000399366,0.000296354,0.000663334,0.000543762,0.000573606,0.000140187,0.000339756,0.000423781,0.000320382,0.000374003,0.000452357,0.000452829,0.000499484,0.000450516,0,0.000460094,7.8607e-05,9.47154e-05,0.000130859,0.00554367,0,0,1.37042e-20,0,0,0,0,3.17263e-06,3.0012e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,2.73365e-05,0.000219913,0.000584334,0.00235439,0.00291306,0.00458539,0.00582549,0.00636892,0.000640173,0.000407077,0.000285359,0.000203061,0.000643082,0.000365245,0.000881879,0.000417903,0.000310143,0.000676849,0.000554841,0.000585293,0.000148694,0.000360408,0.000457666,0.000327725,0.000385989,0.000466144,0.000462056,0.000509661,0.000459695,0,0.000469469,8.4705e-05,0.000103401,0.000141859,0.00559292,0,0,1.37352e-20,0,0,0,0,3.31384e-06,3.14551e-06,0,4.78639e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,2.86616e-05,0.000227074,0.000598958,0.00245121,0.00300763,0.00475334,0.00603777,0.00660843,0.000669367,0.000425479,0.000298133,0.000211913,0.000672256,0.000381604,0.000921814,0.000436773,0.000324182,0.000689014,0.000564813,0.000595812,0.000157312,0.000381331,0.000492442,0.000335105,0.000398144,0.000480089,0.00047036,0.000518821,0.000467958,0,0.000477907,9.0956e-05,0.00011236,0.00015317,0.00563891,0,0,1.37631e-20,0,0,0,0,3.4591e-06,3.29437e-06,0,1.90966e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,3.0042e-05,0.000234417,0.000613842,0.00256652,0.00311953,0.00495573,0.00629355,0.00688818,0.000699089,0.000444203,0.00031112,0.000220893,0.000701945,0.000398236,0.00096245,0.000455969,0.000338468,0.0006999,0.000573737,0.000605226,0.000166037,0.000402515,0.000528066,0.00034252,0.000410468,0.000494189,0.000477792,0.000527018,0.000475351,0,0.000485457,9.73526e-05,0.000121579,0.000164775,0.00568173,0,0,1.37881e-20,0,0,0,0,3.60846e-06,3.44783e-06,0,4.28571e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,3.14795e-05,0.000241947,0.000628986,0.00267582,0.00323097,0.00514663,0.00653226,0.00714823,0.000729333,0.000463241,0.000324315,0.000229998,0.000732143,0.000415135,0.00100378,0.000475487,0.000352996,0.000709577,0.00058167,0.000613594,0.000174864,0.000423949,0.000564493,0.000349969,0.000422959,0.000508442,0.000484398,0.000534305,0.000481924,0,0.000492169,0.000103887,0.000131045,0.000176659,0.00572144,0,0,1.38104e-20,0,0,0,0,3.76199e-06,3.60597e-06,0,7.59946e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,3.2976e-05,0.000249666,0.000644394,0.0027633,0.00333001,0.00529629,0.00671484,0.00734977,0.000760089,0.000482588,0.000337714,0.000239223,0.000762839,0.000432296,0.00104578,0.00049532,0.000367761,0.000718118,0.000588671,0.000620979,0.000183789,0.000445623,0.000601682,0.000357452,0.000435616,0.000522845,0.000490228,0.000540736,0.000487724,0,0.000498093,0.000110553,0.000140743,0.000188807,0.00575815,0,0,1.383e-20,0,0,0,0,3.91973e-06,3.76887e-06,0,1.18435e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,3.45337e-05,0.000257578,0.000660067,0.00283176,0.00341848,0.00541,0.00684819,0.00749904,0.000791349,0.000502239,0.000351313,0.000248564,0.000794026,0.000449714,0.00108845,0.000515463,0.00038276,0.000725592,0.000594798,0.000627442,0.000192808,0.000467526,0.000639588,0.000364965,0.000448438,0.000537398,0.000495331,0.000546364,0.0004928,0,0.000503277,0.000117343,0.00015066,0.000201203,0.00579191,0,0,1.38471e-20,0,0,0,0,4.08174e-06,3.93658e-06,0,1.70106e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,3.61545e-05,0.000265685,0.000676007,0.00288083,0.00349657,0.00548709,0.00693118,0.00759465,0.000823106,0.000522188,0.000365106,0.000258018,0.000825694,0.000467381,0.00113177,0.000535908,0.000397987,0.000732072,0.000600109,0.000633045,0.000201916,0.000489648,0.000678167,0.000372508,0.000461425,0.000552096,0.000499754,0.000551243,0.000497201,0,0.000507772,0.000124249,0.000160781,0.000213831,0.00582281,0,0,1.3862e-20,0,0,0,0,4.24807e-06,4.10918e-06,0,2.30934e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,3.78406e-05,0.000273991,0.000692217,0.00291259,0.00356163,0.00553102,0.00696982,0.00764229,0.00085535,0.000542428,0.00037909,0.00026758,0.000857835,0.000485293,0.00117573,0.00055665,0.000413439,0.000737627,0.000604663,0.000637849,0.00021111,0.000511978,0.000717378,0.000380079,0.000474576,0.000566938,0.000503546,0.000555426,0.000500974,0,0.000511625,0.000131264,0.000171092,0.000226676,0.00585093,0,0,1.38747e-20,0,0,0,0,4.4188e-06,4.28674e-06,0,3.00844e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,3.9594e-05,0.000282499,0.000708699,0.00293244,0.00361129,0.0055512,0.00697874,0.00765617,0.000888074,0.000562955,0.000393259,0.000277247,0.00089044,0.000503444,0.00122031,0.000577684,0.000429112,0.00074233,0.000608518,0.000641916,0.000220384,0.000534505,0.000757175,0.000387678,0.000487889,0.000581922,0.000506757,0.000558967,0.000504168,0,0.000514887,0.000138381,0.00018158,0.000239721,0.00587634,0,0,1.38855e-20,0,0,0,0,4.59396e-06,4.46933e-06,0,3.79764e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,4.14171e-05,0.000291212,0.000725454,0.00294429,0.00364454,0.00555457,0.00696837,0.00764673,0.000921269,0.000583762,0.00040761,0.000287014,0.0009235,0.000521828,0.00126552,0.000599003,0.000445,0.00074625,0.000611732,0.000645306,0.000229735,0.000557219,0.000797516,0.000395302,0.000501363,0.000597045,0.000509433,0.000561919,0.000506831,0,0.000517606,0.000145592,0.000192231,0.000252953,0.00589914,0,0,1.38945e-20,0,0,0,0,4.77361e-06,4.65702e-06,0,4.67621e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,4.33119e-05,0.000300134,0.000742485,0.00294597,0.00366033,0.00553722,0.00693353,0.00760872,0.000954928,0.000604843,0.000422138,0.000296877,0.000957006,0.00054044,0.00131132,0.000620601,0.0004611,0.00074946,0.000614363,0.000648082,0.000239158,0.000580109,0.000838358,0.000402951,0.000514998,0.000612306,0.000511624,0.000564336,0.000509011,3.61663e-05,0.000519833,0.00015289,0.000203031,0.000266355,0.00591939,0,0,1.39019e-20,0,0,0,0,4.95782e-06,4.84988e-06,0,5.6434e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,4.5281e-05,0.000309268,0.000759794,0.00293498,0.00365636,0.00549452,0.0068686,0.00753598,0.000989041,0.000626194,0.000436838,0.000306833,0.00099095,0.000559273,0.00135772,0.000642472,0.000477407,0.000752031,0.000616471,0.000650305,0.000248649,0.000603166,0.000879656,0.000410623,0.000528793,0.000627701,0.000513379,0.000566272,0.000510757,6.5126e-05,0.000521616,0.000160269,0.000213965,0.00027991,0.00593717,0,0,1.39078e-20,0,0,0,0,5.14663e-06,5.04798e-06,0,6.69848e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,4.73266e-05,0.000318617,0.000777381,0.0029188,0.00364092,0.005441,0.00679095,0.00744855,0.0010236,0.000647807,0.000451707,0.000316878,0.00102532,0.000578323,0.0014047,0.00066461,0.000493917,0.000754033,0.000618112,0.000652036,0.000258203,0.000626377,0.000921368,0.000418316,0.000542747,0.000643228,0.000514746,0.000567779,0.000512116,8.76799e-05,0.000523004,0.00016772,0.00022502,0.000293605,0.00595256,0,0,1.39124e-20,0,0,0,0,5.3401e-06,5.25139e-06,0,7.84072e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,4.94511e-05,0.000328185,0.000795251,0.00290871,0.00362718,0.00539873,0.00672664,0.00737664,0.0010586,0.000669678,0.000466738,0.000327007,0.00106012,0.000597583,0.00145224,0.00068701,0.000510626,0.000755537,0.000619345,0.000653337,0.000267817,0.000649733,0.00096345,0.000426029,0.000556858,0.000658886,0.000515773,0.000568912,0.000513138,0.000104629,0.000524047,0.000175236,0.000236183,0.000307423,0.00596565,0,0,1.39159e-20,0,0,0,0,5.53829e-06,5.46018e-06,0,9.06939e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,5.1657e-05,0.000337975,0.000813403,0.00291132,0.00362331,0.0053807,0.00669103,0.00733805,0.00109403,0.0006918,0.000481929,0.000337216,0.00109532,0.000617048,0.00150034,0.000709664,0.000527529,0.000756615,0.000620228,0.000654269,0.000277485,0.000673223,0.00100586,0.00043376,0.000571127,0.000674671,0.000516509,0.000569723,0.00051387,0.000116773,0.000524795,0.00018281,0.000247439,0.000321349,0.00597651,0,0,1.39183e-20,0,0,0,0,5.74125e-06,5.67441e-06,0,1.03837e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,5.39469e-05,0.00034799,0.00083184,0.00292695,0.00362888,0.00538738,0.006685,0.00733361,0.00112988,0.000714168,0.000497275,0.000347502,0.00113093,0.000636712,0.00154898,0.000732568,0.000544621,0.000757337,0.000620821,0.000654894,0.000287204,0.000696837,0.00104855,0.000441509,0.000585551,0.000690582,0.000517002,0.000570268,0.000514361,0.000124914,0.000525296,0.000190435,0.000258773,0.000335367,0.00598521,0,0,1.392e-20,0,0,0,0,5.94904e-06,5.89417e-06,0,1.17831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,5.63234e-05,0.000358234,0.000850564,0.00295998,0.00364669,0.00542665,0.00671835,0.00737439,0.00116615,0.000736776,0.00051277,0.00035786,0.00116693,0.000656569,0.00159815,0.000755715,0.0005619,0.000757776,0.00062118,0.000655273,0.00029697,0.000720563,0.00109148,0.000449274,0.000600131,0.000706617,0.000517301,0.000570598,0.000514658,0.000129852,0.0005256,0.000198103,0.000270173,0.000349461,0.00599185,0,0,1.3921e-20,0,0,0,0,6.16172e-06,6.11952e-06,0,1.32666e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,5.87891e-05,0.00036871,0.000869576,0.00299714,0.00366891,0.00547468,0.00676196,0.00742731,0.00120282,0.000759618,0.000528412,0.000368287,0.00120331,0.000676614,0.00164783,0.000779099,0.000579359,0.000758001,0.000621364,0.000655467,0.000306777,0.000744392,0.00113461,0.000457054,0.000614864,0.000722773,0.000517455,0.000570767,0.000514811,0.000132387,0.000525756,0.000205807,0.000281625,0.000363616,0.00599649,0,0,1.39215e-20,0,0,0,0,6.37934e-06,6.35053e-06,0,1.48336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,6.13467e-05,0.000379421,0.000888879,0.00301663,0.00368202,0.00549215,0.00676781,0.00743783,0.00123989,0.000782688,0.000544194,0.000378778,0.00124007,0.00069684,0.00169802,0.000802714,0.000596996,0.000758084,0.000621432,0.000655539,0.000316622,0.000768313,0.00117789,0.000464846,0.000629751,0.000739047,0.000517511,0.000570829,0.000514868,0.000133322,0.000525814,0.00021354,0.000293114,0.000377817,0.00599921,0,0,1.39217e-20,0,0,0,0,6.60195e-06,6.58727e-06,0,1.64834e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,6.3999e-05,0.000390371,0.000908474,0.00300621,0.0036784,0.00545688,0.00670884,0.00737517,0.00127734,0.000805982,0.000560113,0.00038933,0.0012772,0.000717243,0.00174871,0.000826554,0.000614805,0.000758096,0.000621442,0.000655549,0.000326501,0.000792315,0.00122129,0.000472651,0.000644789,0.000755438,0.000517519,0.000570838,0.000514876,0.000133455,0.000525822,0.000221295,0.000304626,0.000392047,0.0060001,0,0,1.39217e-20,0,0,0,0,6.82962e-06,6.82981e-06,0,1.82151e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,6.67489e-05,0.000401563,0.000928362,0.00296861,0.00366089,0.00537388,0.00659119,0.00724619,0.00133945,0.000843745,0.00058529,0.000404961,0.00133794,0.000749553,0.00183124,0.000865088,0.000643779,0.000708272,0.000576896,0.000607351,0.000337617,0.000819348,0.0012769,0.000481991,0.000672062,0.000781875,0.000477202,0.000529603,0.000477615,9.39523e-05,0.000493109,0.000231109,0.000320316,0.000410657,0.00595034,1.75718e-06,6.50459e-08,0,6.12806e-08,1.8199e-06,1.42474e-06,6.50495e-08,8.52373e-06,1.22925e-05,1.09848e-07,2.00282e-05,0,0,1.55084e-07,1.07815e-06,0,5.76137e-08,1.82442e-07,0,0,0,1.52946e-07,2.09894e-07,0,4.45416e-06,1.1453e-07,1.17772e-06
382,6.95991e-05,0.000413,0.000948546,0.00289986,0.00362888,0.00523627,0.00640634,0.00704114,0.0014041,0.000883207,0.000611599,0.000421744,0.00140121,0.00078357,0.00191488,0.000904176,0.000673308,0.000661622,0.000535061,0.000561213,0.000350833,0.000849427,0.00133595,0.000492204,0.000700815,0.00081027,0.000439661,0.000491269,0.000442972,5.76526e-05,0.00046303,0.00024216,0.000337762,0.000431376,0.00589722,3.45659e-06,1.40236e-07,0,1.27058e-07,3.5884e-06,2.85021e-06,1.40243e-07,1.05298e-05,1.8032e-05,4.36094e-07,2.19218e-05,0,0,6.12746e-07,3.05456e-06,0,2.32263e-07,7.22722e-07,0,0,0,6.0365e-07,8.37872e-07,0,8.94766e-06,4.57932e-07,4.72045e-06
383,7.25528e-05,0.000424687,0.000969026,0.00282177,0.00359263,0.00508216,0.00620131,0.00681316,0.00147116,0.000924278,0.000638981,0.00043959,0.00146691,0.000819192,0.0019996,0.000943807,0.00070338,0.000618713,0.000496378,0.000517322,0.000365868,0.000882245,0.0013982,0.00050321,0.000730959,0.000840472,0.000405483,0.000456483,0.000411527,2.77586e-05,0.000436469,0.000254313,0.000356789,0.000453991,0.00584098,4.98686e-06,2.14118e-07,0,1.82116e-07,5.18017e-06,4.25869e-06,2.1413e-07,1.2892e-05,2.37958e-05,9.7379e-07,2.38952e-05,0,0,1.3616e-06,5.89233e-06,0,5.26659e-07,1.61027e-06,0,0,0,1.33991e-06,1.88138e-06,0,1.34794e-05,1.02992e-06,1.06425e-05
384,7.56129e-05,0.000436626,0.000989805,0.00276927,0.00356842,0.00497276,0.00605154,0.00664758,0.00154052,0.00096687,0.000667377,0.000458413,0.00153489,0.000856318,0.00208539,0.00098397,0.000733978,0.000580109,0.000461287,0.000475866,0.000382441,0.000917496,0.00146342,0.000514932,0.000762403,0.000872334,0.000375256,0.000425889,0.000383859,7.47348e-06,0.000414311,0.000267437,0.000377221,0.00047829,0.00578186,6.14514e-06,1.81334e-07,0,1.49332e-07,6.30578e-06,5.59188e-06,1.81344e-07,1.60172e-05,3.09862e-05,1.71799e-06,2.59477e-05,0,0,2.39028e-06,9.55454e-06,0,9.43516e-07,2.83451e-06,0,0,0,2.34953e-06,3.33785e-06,0,1.80483e-05,1.83021e-06,1.89583e-05
385,7.87824e-05,0.000448821,0.00101088,0.00276341,0.00356666,0.00494489,0.0060024,0.00659564,0.00161205,0.00101089,0.000696726,0.000478124,0.00160504,0.000894846,0.00217222,0.00102465,0.000765091,0.000546375,0.000430229,0.000437033,0.000400271,0.000954876,0.00153139,0.000527292,0.000795058,0.000905706,0.000349564,0.000400133,0.00036055,0,0.00039744,0.0002814,0.000398883,0.000504061,0.0057201,6.82948e-06,0,0,0,6.83018e-06,6.82985e-06,0,2.04889e-05,4.09789e-05,2.66374e-06,2.80786e-05,0,0,3.68738e-06,1.40043e-05,0,1.48554e-06,4.38489e-06,0,0,0,3.62031e-06,5.20475e-06,0,2.26532e-05,2.85852e-06,2.96821e-05
386,8.20646e-05,0.000461275,0.00103226,0.00280221,0.00358693,0.00499489,0.00604927,0.0066522,0.00168759,0.0010578,0.000728355,0.000500162,0.00167908,0.000936262,0.00226027,0.00106599,0.000796968,0.00051539,0.000402235,0.000398383,0.000422215,0.000997574,0.00160506,0.000542465,0.000830049,0.000941812,0.00032791,0.000378071,0.000340162,0,0.000383551,0.000297645,0.000423768,0.000533142,0.0056555,7.10846e-06,0,9.83948e-07,0,6.90396e-06,8.03164e-06,0,2.7698e-05,5.47792e-05,3.8061e-06,3.0287e-05,0,0,5.24153e-06,1.92046e-05,0,2.15546e-06,6.25082e-06,0,0,0,5.14004e-06,7.47949e-06,0,2.7293e-05,4.11457e-06,4.28284e-05
387,8.54627e-05,0.000473992,0.00105395,0.00289319,0.00363226,0.0051356,0.00620774,0.00683529,0.00176744,0.00110779,0.000762403,0.00052473,0.00175732,0.000980804,0.00234957,0.00110802,0.000829643,0.000485834,0.000376276,0.000359479,0.000448929,0.0010463,0.00168498,0.00056063,0.000867586,0.000981001,0.000308923,0.000358196,0.000321345,0,0.000370581,0.000316482,0.000452288,0.000566029,0.00558751,6.99035e-06,0,2.36094e-06,0,6.58124e-06,9.24049e-06,0,4.00674e-05,7.50404e-05,5.14012e-06,3.25724e-05,0,0,7.04134e-06,2.51187e-05,0,2.95597e-06,8.42173e-06,0,0,0,6.89652e-06,1.01595e-05,0,3.19667e-05,5.59807e-06,5.84113e-05
388,8.89799e-05,0.000486974,0.00107593,0.0030104,0.00369599,0.00532194,0.00642249,0.00708101,0.00184913,0.00115892,0.000797029,0.000549891,0.00183746,0.0010265,0.00243993,0.00115055,0.000862775,0.000459478,0.000352705,0.000323511,0.000476829,0.00109704,0.00176727,0.000578723,0.000906206,0.00102181,0.000291888,0.000340613,0.000304799,0,0.000359776,0.000336076,0.000481888,0.000600496,0.00551582,6.69788e-06,0,3.95624e-06,0,6.17825e-06,1.05246e-05,0,5.65911e-05,0.000102071,6.66085e-06,3.49338e-05,0,0,9.07544e-06,3.17095e-05,0,3.88978e-06,1.08871e-05,0,0,0,8.87756e-06,1.32423e-05,0,3.6673e-05,7.30873e-06,7.64454e-05
389,9.26195e-05,0.000500227,0.00109823,0.00311048,0.003766,0.00547862,0.0066011,0.0072828,0.00193021,0.00120924,0.000830395,0.000573707,0.00191723,0.00107136,0.00253116,0.00119341,0.000896021,0.00043809,0.000331874,0.00029367,0.000502332,0.00114577,0.00184805,0.000593676,0.000944447,0.00106277,0.000276088,0.000325423,0.00029123,0,0.00035238,0.000354591,0.000510017,0.000634312,0.00544012,6.56932e-06,0,5.49689e-06,0,6.15775e-06,1.19727e-05,0,7.50271e-05,0.000135494,8.36334e-06,3.73707e-05,0,0,1.13324e-05,3.89402e-05,0,4.95962e-06,1.36363e-05,0,0,0,1.10709e-05,1.67253e-05,0,4.1411e-05,9.24628e-06,9.69448e-05
390,9.63851e-05,0.000513752,0.00112083,0.00316843,0.0038356,0.00556214,0.00669006,0.00737907,0.00200823,0.00125678,0.000860662,0.00059424,0.00199435,0.00111343,0.00262306,0.00123642,0.000929039,0.000423441,0.000314136,0.000273145,0.000521855,0.00118847,0.00192346,0.000602425,0.000980845,0.00110242,0.000260808,0.000312732,0.000281338,0,0.000349638,0.000370191,0.00053412,0.000665251,0.00536009,6.82948e-06,0,6.83007e-06,0,6.83018e-06,1.36597e-05,0,9.56146e-05,0.000177575,1.02427e-05,3.98823e-05,0,0,1.38009e-05,4.67739e-05,0,6.16819e-06,1.66587e-05,0,0,0,1.34645e-05,2.06059e-05,0,4.61795e-05,1.14104e-05,0.000119924
391,0.00010028,0.000527554,0.00114374,0.0031893,0.00390603,0.0055811,0.00669992,0.00738211,0.00207665,0.00129701,0.000884647,0.000609388,0.00206248,0.00114857,0.00270992,0.00127599,0.000958629,0.000413048,0.000297456,0.0002587,0.00053519,0.0012238,0.00199135,0.000606124,0.00101445,0.00113979,0.000244083,0.000301028,0.000273636,0,0.000349809,0.000382493,0.000553521,0.000692276,0.00525751,7.47418e-06,8.96107e-07,8.0103e-06,7.54034e-07,8.23993e-06,1.56486e-05,8.96157e-07,0.00012349,0.000233929,1.22938e-05,4.24677e-05,0,0,1.64696e-05,5.51736e-05,9.48924e-07,7.51821e-06,1.99439e-05,0,0,0,1.6046e-05,2.48816e-05,1.54583e-05,5.09774e-05,1.38009e-05,0.000145397
392,0.000104308,0.000541635,0.00116695,0.00316516,0.0039733,0.00552177,0.00661409,0.00727288,0.00213716,0.00133131,0.000903812,0.000620791,0.00212318,0.00117821,0.00279187,0.00131224,0.000985021,0.000403724,0.000280928,0.000245662,0.000545694,0.00125494,0.00205456,0.000608522,0.0010463,0.00117587,0.000226269,0.000289616,0.000266575,0,0.000350315,0.000393046,0.000570332,0.000717011,0.00513188,8.54504e-06,2.26212e-06,9.03754e-06,1.92333e-06,1.05239e-05,1.80308e-05,2.26225e-06,0.000164228,0.000309527,1.45119e-05,4.51264e-05,0,0,1.9327e-05,6.41025e-05,3.7381e-06,9.01238e-06,2.34812e-05,0,0,0,1.88032e-05,2.95498e-05,2.9345e-05,5.58036e-05,1.64174e-05,0.000173379
393,0.000108472,0.000556,0.00119048,0.00313429,0.00405279,0.00544963,0.00651149,0.00714334,0.00219966,0.00136667,0.000923279,0.000632135,0.00218602,0.00120873,0.00287753,0.00135057,0.00101301,0.000396181,0.000266593,0.000235065,0.000555132,0.00128468,0.0021166,0.000610436,0.00107787,0.00121211,0.000210126,0.000279823,0.00026077,0,0.000351146,0.000402913,0.000586185,0.000741209,0.00500955,9.99836e-06,3.90134e-06,1.01194e-05,3.42047e-06,1.35183e-05,2.07955e-05,3.90156e-06,0.000222722,0.000416433,1.6892e-05,4.78576e-05,0,0,2.23618e-05,7.35236e-05,8.28115e-06,1.06534e-05,2.72601e-05,0,0,0,2.1724e-05,3.4608e-05,4.1647e-05,6.0657e-05,1.92596e-05,0.000203884
394,0.000112777,0.000570651,0.00121433,0.00315873,0.0041691,0.00547101,0.00652043,0.00714285,0.00227406,0.00141008,0.000948172,0.000647102,0.00226055,0.00124649,0.0029755,0.00139637,0.0010474,0.000391133,0.000256494,0.000227948,0.000565268,0.00131578,0.00218101,0.000612684,0.00111065,0.00124998,0.000198416,0.000272975,0.000256837,0,0.000352289,0.000413154,0.000602713,0.000766628,0.00491684,1.17248e-05,5.48592e-06,1.15838e-05,5.08153e-06,1.68951e-05,2.38881e-05,5.48623e-06,0.000304492,0.0005706,1.94291e-05,5.06605e-05,0,0,2.55625e-05,8.33999e-05,1.44917e-05,1.2444e-05,3.12699e-05,0,0,0,2.47962e-05,4.00536e-05,5.23512e-05,6.55366e-05,2.23273e-05,0.000236926
395,0.000117225,0.000585593,0.00123848,0.00327504,0.00433566,0.00564846,0.0067164,0.00735954,0.00237026,0.00146853,0.000983613,0.000669374,0.00235634,0.00129787,0.00309439,0.00145501,0.00109299,0.000389292,0.000252674,0.000225345,0.000577865,0.00135103,0.00225132,0.000616085,0.00114614,0.00129094,0.000193899,0.000270397,0.000255389,0,0.000353735,0.000424831,0.000621547,0.000795022,0.00488008,1.3659e-05,6.83008e-06,1.36601e-05,6.83002e-06,2.04905e-05,2.73194e-05,6.83046e-06,0.000416607,0.000785428,2.21183e-05,5.35344e-05,0,0,2.89179e-05,9.36947e-05,2.22833e-05,1.4387e-05,3.55002e-05,0,0,0,2.80075e-05,4.5884e-05,6.14445e-05,7.0441e-05,2.56202e-05,0.000272519
396,0.000121821,0.000600828,0.00126295,0.00347415,0.00454818,0.00596634,0.00708049,0.0077717,0.00249525,0.00155285,0.00104596,0.000718525,0.00247925,0.00137449,0.00323101,0.00153054,0.00115765,0.000417275,0.00028081,0.000251496,0.000591194,0.0013851,0.00231704,0.000620733,0.00117904,0.00132901,0.000194392,0.000272937,0.000259162,1.54992e-05,0.000360567,0.000436089,0.000639758,0.000822138,0.00494176,1.58881e-05,8.01032e-06,1.64031e-05,8.78613e-06,2.44903e-05,3.12862e-05,8.01077e-06,0.000562924,0.0010618,2.49546e-05,5.64785e-05,0,0,3.24164e-05,0.000104371,3.15695e-05,1.64849e-05,3.99404e-05,0,0,0,3.13457e-05,5.20967e-05,6.89139e-05,7.53694e-05,2.9138e-05,0.000310678
397,0.000126569,0.000616361,0.00128773,0.00376054,0.00480921,0.00643239,0.00762197,0.00839016,0.0026592,0.00167479,0.00115062,0.000812384,0.00263865,0.00148843,0.00338984,0.00162977,0.00125067,0.000498102,0.000362213,0.000327288,0.000604595,0.00141663,0.00237637,0.000626843,0.00120862,0.00136358,0.000195868,0.000280529,0.000270422,6.12311e-05,0.000378002,0.000446366,0.000656517,0.000847185,0.00511311,1.85215e-05,9.03756e-06,1.99547e-05,1.10701e-05,2.90365e-05,3.60398e-05,9.03807e-06,0.000742975,0.00139583,2.79331e-05,5.94922e-05,0,0,3.60468e-05,0.000115392,4.22641e-05,1.87405e-05,4.45798e-05,0,0,0,3.47987e-05,5.86891e-05,7.47461e-05,8.03206e-05,3.28804e-05,0.000351418
